date,beta,tstat,r2
2015-10-16,-0.0650299315085175,-2.2884813327624975,0.0068979064478126295
2015-10-19,-0.06405935470358345,-2.2512868154596175,0.0066769912229309725
2015-10-20,-0.06304872194059669,-2.2151224766725734,0.006465573633324784
2015-10-21,-0.06253301698121566,-2.2073675650070896,0.006420672444454101
2015-10-22,-0.06087412258706189,-2.148172537601589,0.006082989934602212
2015-10-23,-0.05953166502424192,-2.102137027944609,0.0058265684276054275
2015-10-26,-0.05827635218382029,-2.054722717134776,0.005568139782506698
2015-10-27,-0.05774030937468434,-2.0320399836618557,0.005446547328285312
2015-10-28,-0.05619283751561952,-1.9743138132522204,0.005143060768319718
2015-10-29,-0.051674509691398196,-1.815923056283854,0.004354399972309131
2015-10-30,-0.049372470243656215,-1.7353426197577198,0.003978029858234033
2015-11-03,-0.04424358140563439,-1.560077362587217,0.003217520481138103
2015-11-04,-0.041916312895212034,-1.4779365743016355,0.002888576935169751
2015-11-05,-0.04007305321940019,-1.4143316840838391,0.0026459434240214685
2015-11-06,-0.0397042693622103,-1.399580675964768,0.002591180896347356
2015-11-09,-0.03767567457085044,-1.3275188547589198,0.002331826150930305
2015-11-10,-0.03430174718678351,-1.2073298503636682,0.0019294865523137306
2015-11-11,-0.03260934805120216,-1.1474979660347537,0.0017433104446522574
2015-11-12,-0.03125451467217881,-1.099836900080207,0.0016017290309547905
2015-11-13,-0.029934807596774013,-1.0543649584221007,0.0014722132989678505
2015-11-16,-0.028997528984718073,-1.0221915476448253,0.0013838588856076584
2015-11-17,-0.028107536524984003,-0.9918755178129604,0.001303096861983155
2015-11-18,-0.02847120149843263,-1.0073716109502011,0.0013440763887335727
2015-11-19,-0.027579893224896103,-0.9775325806227882,0.0012657300432223906
2015-11-23,-0.025680010098017386,-0.9154407687394899,0.0011102140668117766
2015-11-24,-0.025868047026486964,-0.927672541081372,0.0011400467456456065
2015-11-25,-0.026678269154438806,-0.9633246907028603,0.001229248970137542
2015-11-26,-0.029452447914425705,-1.070017782914793,0.0015161831829290096
2015-11-27,-0.03229783040739824,-1.1806035171193605,0.001845162905923181
2015-11-30,-0.036266661974529775,-1.3273110386220177,0.002331097839418983
2015-12-01,-0.03895745907319559,-1.4297685514214011,0.0027038604457091386
2015-12-02,-0.042170399940768655,-1.5520337333737004,0.0031845328634386716
2015-12-03,-0.045834548805332595,-1.6917859861378328,0.0037815867280165394
2015-12-04,-0.05235147612818343,-1.9383360445268132,0.004958246369913266
2015-12-07,-0.056689168655910165,-2.108954352049544,0.005864199372886514
2015-12-08,-0.060549795687495495,-2.2536331835430445,0.006690823281609415
2015-12-09,-0.06459792225497993,-2.4049190546174066,0.007612214040703225
2015-12-10,-0.07070240932661286,-2.6288079926277765,0.009082054023643593
2015-12-11,-0.07558148047614192,-2.8087217074715958,0.010354419715884466
2015-12-14,-0.08053819803062469,-2.99773648756308,0.011777960610596105
2015-12-15,-0.08689330415848659,-3.231978358232796,0.013664390191793108
2015-12-16,-0.09559347746403818,-3.5638574189592873,0.016565882113530606
2015-12-17,-0.10331610638131689,-3.8343545054523904,0.01912609727030301
2015-12-18,-0.10983267923602746,-4.052599428706563,0.0213175750805904
2015-12-21,-0.11849589814823522,-4.346423458307426,0.02444249859063219
2015-12-22,-0.1271895085508037,-4.6347680308546195,0.02770032100157549
2015-12-23,-0.1375026827202967,-4.977261264421462,0.03181045769264568
2015-12-28,-0.1442450781234065,-5.212633405704394,0.034783073098143436
2015-12-29,-0.1500104884810456,-5.410034480959278,0.03736710220173256
2015-12-30,-0.15760482337433496,-5.689573269791746,0.041165345553562105
2016-01-04,-0.1619125017985256,-5.845963415360524,0.04336000983924748
2016-01-05,-0.1656698961561649,-5.961753214337474,0.04501657773476464
2016-01-06,-0.17052614819551395,-6.135147263878447,0.04754690317616139
2016-01-07,-0.1749115116734627,-6.283123068119241,0.04975267571945652
2016-01-08,-0.17951765673634656,-6.4478312835963045,0.05225723899501988
2016-01-11,-0.18476827670184542,-6.621464290975297,0.05495284909344744
2016-01-12,-0.19109225043315756,-6.851370592226398,0.05860764106339944
2016-01-13,-0.19820327674700983,-7.092703642550622,0.0625463656001004
2016-01-14,-0.20359918206282188,-7.273265863730885,0.06556000785905924
2016-01-15,-0.20905112979445017,-7.447878830551117,0.0685273542730056
2016-01-18,-0.21587634981398748,-7.660315095382965,0.0722060300518571
2016-01-19,-0.2200212127889697,-7.8137605895791085,0.07490889013215474
2016-01-20,-0.22404739896871492,-7.95406291203295,0.0774130214068025
2016-01-21,-0.22653579623951214,-8.05559781695656,0.07924439875989475
2016-01-22,-0.22827471635865915,-8.1358034148153,0.08070226717854956
2016-01-26,-0.23019901554943312,-8.220088278381933,0.08224480389234412
2016-01-27,-0.2316431504958093,-8.29786218868647,0.08367763132859729
2016-01-28,-0.23262951962655182,-8.35129379717133,0.08466720113928139
2016-01-29,-0.23371350734174567,-8.430502684885834,0.08614188462339478
2016-02-01,-0.23399330448949213,-8.453489151121389,0.086571548958987
2016-02-02,-0.23054862183935704,-8.344133419149056,0.08453434451229136
2016-02-03,-0.22824329165764493,-8.279392093970678,0.0833365416455848
2016-02-04,-0.22434839009419574,-8.171531459527642,0.08135483383032316
2016-02-05,-0.2231003709925338,-8.145204940675868,0.08087379699969055
2016-02-10,-0.22159621196908236,-8.109209262141595,0.08021778694563453
2016-02-11,-0.2209567024555857,-8.112958913745526,0.08028603122632039
2016-02-12,-0.22018361150823207,-8.11559108722368,0.08033395001356236
2016-02-15,-0.21934098385730633,-8.112304876238273,0.08027412609303297
2016-02-16,-0.21764553941871168,-8.074873435904731,0.0795938671628097
2016-02-17,-0.21376926672517432,-7.968098017268154,0.07766521975801577
2016-02-18,-0.21123041916085727,-7.891310013312619,0.0762891716232783
2016-02-19,-0.2082707479052412,-7.79824724362263,0.0746339165462212
2016-02-22,-0.20599357853424138,-7.732924218670005,0.07348028426781583
2016-02-23,-0.2037809310682795,-7.672586375080119,0.07242078610195046
2016-02-24,-0.20157482436655202,-7.611326761059158,0.07135114025619138
2016-02-25,-0.198256816868667,-7.499352009536593,0.06941185462152744
2016-02-26,-0.19432599050611177,-7.359273222133874,0.0670151652106954
2016-02-29,-0.18926297973885953,-7.183793661650924,0.06405964487867122
2016-03-01,-0.18104226071601642,-6.866813623812461,0.05885657512537723
2016-03-02,-0.1762838536790895,-6.687127247302756,0.05598683045990349
2016-03-03,-0.1729517103270075,-6.580661290617227,0.05431434322657602
2016-03-04,-0.17319243488719122,-6.613462947418334,0.054827397052206295
2016-03-07,-0.172951044004794,-6.626714453288084,0.05503523001728805
2016-03-08,-0.17238071654952208,-6.623962632069002,0.05499204451035922
2016-03-09,-0.17076436494168346,-6.584766519612615,0.05437844428248517
2016-03-10,-0.16886865374858784,-6.5254236573993545,0.05345488491613959
2016-03-11,-0.1658877930608107,-6.4128368785404275,0.05172080350825492
2016-03-14,-0.16213497824957404,-6.260584019325844,0.04941397335897246
2016-03-15,-0.1589811509984375,-6.129133504885173,0.04745815806904852
2016-03-16,-0.15480999496013112,-5.9650887624422095,0.04506469391142809
2016-03-17,-0.15312899045564585,-5.907671449692817,0.04423951858536601
2016-03-18,-0.15188240069336126,-5.869276433697764,0.04369138880786583
2016-03-21,-0.1513088182409167,-5.858080133651582,0.04353210494624249
2016-03-22,-0.1505918910708566,-5.844153881001581,0.043334334092933635
2016-03-23,-0.1484466413077922,-5.771539853643091,0.04230943826232203
2016-03-24,-0.14621627752037497,-5.695467789518391,0.041247166041198824
2016-03-28,-0.1436754709539469,-5.609060245866565,0.04005486527980251
2016-03-29,-0.14267778287853028,-5.5840838435070035,0.03971307629858356
2016-03-30,-0.14083937593144877,-5.522700340943407,0.038878534785577346
2016-03-31,-0.13900866152398667,-5.464668234079477,0.03809672632695804
2016-04-01,-0.13794740889068374,-5.431155527163804,0.037648431844518826
2016-04-04,-0.1368021731567473,-5.3921909901133045,0.03713015586468171
2016-04-05,-0.1349866549067965,-5.324282898361479,0.03623450025150532
2016-04-06,-0.13283932610291965,-5.2468477670285285,0.03522504858502229
2016-04-07,-0.131225533720073,-5.188608670252812,0.034474213374145024
2016-04-08,-0.12952435834227644,-5.125908993625771,0.0336739546057232
2016-04-11,-0.1287862247349089,-5.097187272907162,0.033310179990643674
2016-04-12,-0.1277210390808264,-5.057195624759386,0.03280661914597427
2016-04-13,-0.1265690331413475,-5.016247791759393,0.03229459078947028
2016-04-14,-0.12577767680841756,-4.989697227492838,0.03196452921930093
2016-04-15,-0.12445951489250741,-4.9420549080682985,0.0313761004816161
2016-04-18,-0.12347483022877656,-4.908129339121742,0.030960096977241558
2016-04-19,-0.12260977922319317,-4.874653153051098,0.030552065962752728
2016-04-20,-0.12065674293240006,-4.79899767092027,0.029638968151598166
2016-04-22,-0.11943820118330561,-4.753467456173166,0.029095525570970504
2016-04-25,-0.11847496864271795,-4.719816860676843,0.028696819091499015
2016-04-26,-0.11764799419270033,-4.690604733647813,0.02835273518623327
2016-04-27,-0.11751180255532098,-4.688868973757371,0.028332349602606555
2016-04-28,-0.1171600691889103,-4.680225130596594,0.028230931857905595
2016-04-29,-0.11799455162994776,-4.716353313906857,0.028655923793040605
2016-05-02,-0.11933194173857134,-4.775989318110115,0.029363772086817286
2016-05-03,-0.12027029505486408,-4.822407929294196,0.029920167433827083
2016-05-04,-0.12086404735382694,-4.853648607447638,0.030297299608186834
2016-05-05,-0.12118128032236758,-4.879364662477237,0.03060934498305312
2016-05-06,-0.12142072748628556,-4.899073831186215,0.030849480573327037
2016-05-09,-0.12192878383537925,-4.924693505493885,0.031162897409197865
2016-05-10,-0.12261341757577437,-4.9550678287164,0.031536333090728785
2016-05-11,-0.1233238812398629,-4.987962407612689,0.03194301607338845
2016-05-12,-0.12465438356005334,-5.043704800775186,0.03263752453278346
2016-05-13,-0.12579302361430583,-5.088971591164201,0.03320645017738544
2016-05-16,-0.12715390894222692,-5.14542043616051,0.03392208532296026
2016-05-17,-0.12866220321022084,-5.212518755902503,0.034781596253239844
2016-05-18,-0.1293118959604243,-5.247410974150666,0.035232344794833725
2016-05-19,-0.129788734255701,-5.276201765315426,0.03560621791981011
2016-05-20,-0.13072736059417425,-5.318890433567051,0.03616379336405551
2016-05-23,-0.1309031847480066,-5.327634121311989,0.036278472906263515
2016-05-24,-0.13114232885680766,-5.341695887323839,0.036463240378568074
2016-05-25,-0.1315698651771434,-5.363485741796451,0.03675037407440074
2016-05-27,-0.13166383138633414,-5.371274439890567,0.036853250811846316
2016-05-30,-0.1305754181219585,-5.328015678373778,0.03628348095967737
2016-05-31,-0.12852039235376006,-5.245087134151819,0.03520224435817698
2016-06-01,-0.12736451850713856,-5.188897389384563,0.03447791782042131
2016-06-02,-0.12609187231262317,-5.140786068379604,0.0338630753760667
2016-06-03,-0.125166916714,-5.103327677411199,0.033387802405337785
2016-06-06,-0.12442223123266283,-5.079077273534408,0.03308171882175148
2016-06-07,-0.12349269349045469,-5.0437100516154505,0.032637590270677364
2016-06-08,-0.12237497173533571,-5.006081531469605,0.032168029269784904
2016-06-09,-0.12020344061735971,-4.927188696263105,0.031193498677478892
2016-06-10,-0.11841591027084303,-4.855458893146941,0.03031921869605403
2016-06-13,-0.11636986391719319,-4.780093105074452,0.029412770771071517
2016-06-14,-0.11432464536840989,-4.70004011299979,0.028463665723291065
2016-06-15,-0.11308243984326727,-4.647809097432153,0.027852075938358145
2016-06-16,-0.11084929180726105,-4.555091419616599,0.02678139842488325
2016-06-17,-0.10882467019879344,-4.475555538836678,0.025878301773833323
2016-06-20,-0.10702918427790539,-4.4029316363301145,0.025066153036271355
2016-06-21,-0.10461483510814279,-4.306166854541024,0.02400263962971083
2016-06-22,-0.10250420650369474,-4.214355377938512,0.023013337102493647
2016-06-23,-0.10074849551027229,-4.138718529503272,0.02221287393535132
2016-06-24,-0.09913971117331408,-4.0699341647657645,0.02149640559196564
2016-06-27,-0.09709916290674278,-3.984585348401776,0.020622673544332226
2016-06-28,-0.09664129696367385,-3.9683466199015722,0.020458357151884154
2016-06-29,-0.09577055482763833,-3.9371628433330574,0.020144543273506788
2016-06-30,-0.09553593671732234,-3.9305700255622287,0.020078488738627942
2016-07-01,-0.09461067290910596,-3.893024365087697,0.019704254827593748
2016-07-04,-0.09401938526424998,-3.8706545283870057,0.019482858026878103
2016-07-05,-0.09322990595293022,-3.84094412539385,0.019190630305104817
2016-07-06,-0.09242564987784993,-3.811935331762039,0.01890730990841627
2016-07-07,-0.09202685240304562,-3.803524443743338,0.018825534464402605
2016-07-08,-0.09203664624346436,-3.8126900954809377,0.018914656315848988
2016-07-11,-0.09221524482895824,-3.822530268441356,0.019010557525136362
2016-07-12,-0.09238343187022767,-3.834576198482262,0.01912826667664591
2016-07-13,-0.09270786791861987,-3.8530627630507297,0.01930957677722167
2016-07-14,-0.09315602854632973,-3.8770425596985025,0.019545961135412515
2016-07-15,-0.09368065257177058,-3.9039787089593467,0.01981309989211144
2016-07-18,-0.0939039645272105,-3.9176957035963818,0.01994979235730754
2016-07-19,-0.0939333421507847,-3.9210233363419524,0.01998301935242841
2016-07-20,-0.09394272897067152,-3.925222882298898,0.020024989599581877
2016-07-21,-0.09418332140775136,-3.936866443420036,0.020141571408351266
2016-07-22,-0.0942537623275796,-3.945039757680659,0.02022359682073782
2016-07-25,-0.0945805055853863,-3.9633573647942266,0.020407995612355512
2016-07-26,-0.09487664434527354,-3.9786622557692204,0.02056266762448533
2016-07-27,-0.09515522030023915,-3.9914110201399953,0.020691924916169557
2016-07-28,-0.0961802754856273,-4.0356380020080795,0.021143271685981513
2016-07-29,-0.0967830987167389,-4.062403208214169,0.021418628168349607
2016-08-01,-0.09766521852568126,-4.099460638065373,0.021802615358663457
2016-08-02,-0.09803213413432857,-4.117909845854963,0.021994971842181688
2016-08-03,-0.09863352928452121,-4.145402259543063,0.022283076248848732
2016-08-04,-0.09949710904041624,-4.180939305177507,0.02265806985321228
2016-08-05,-0.10009021518511715,-4.205631064125545,0.022920335606462783
2016-08-08,-0.10039267733751692,-4.222960778098979,0.02310524238227274
2016-08-09,-0.10108975973924728,-4.250942754673061,0.02340526411607502
2016-08-10,-0.1023082425074623,-4.304739354799522,0.023987110119891186
2016-08-11,-0.10318175593017019,-4.346882319281324,0.024447533576273606
2016-08-12,-0.10401078392690974,-4.381210099998324,0.024825563916163196
2016-08-15,-0.10528156431409069,-4.432745531185572,0.025398115977530944
2016-08-16,-0.10668355797582042,-4.489345013004844,0.026033854961155622
2016-08-17,-0.10803919473898292,-4.542341865685006,0.02663567534224276
2016-08-18,-0.10985832118210388,-4.619701652269284,0.02752547027347163
2016-08-19,-0.11122801831215168,-4.6734395060916745,0.028151432807294596
2016-08-22,-0.11269500023410023,-4.734227069419757,0.028867250625557395
2016-08-23,-0.11363201503651767,-4.775147177684141,0.02935372163208161
2016-08-24,-0.11445827752649582,-4.8089304497724426,0.029758131452521264
2016-08-25,-0.11550988330620786,-4.853955661392828,0.030301016936718494
2016-08-26,-0.11607708541950931,-4.880166426812295,0.030619097071424517
2016-08-29,-0.1165984557173206,-4.905255579275071,0.03092497353897361
2016-08-30,-0.11665655116481342,-4.9097347330150285,0.030979726141082353
2016-08-31,-0.11684814182543699,-4.92088138307179,0.031116171362078338
2016-09-01,-0.11662816040108653,-4.913548050390692,0.031026374145820546
2016-09-02,-0.11638794564315363,-4.905805680325544,0.03093169554514441
2016-09-05,-0.11656797105736813,-4.914952370372207,0.031043561071515624
2016-09-06,-0.1174937879698243,-4.9622978922666166,0.03162551849112594
2016-09-08,-0.11755039423952729,-4.966955854364637,0.0316830362678473
2016-09-09,-0.11719665692621777,-4.953399301307809,0.03151576734986883
2016-09-12,-0.11711217377441407,-4.951350779201045,0.031490526192830326
2016-09-13,-0.1166465142149013,-4.933082403760685,0.03126583355488288
2016-09-14,-0.11615594737106959,-4.9149335152625255,0.03104333028267625
2016-09-15,-0.11559872506593717,-4.893410574131101,0.030780392792713385
2016-09-16,-0.11519524439548717,-4.874374048784125,0.030548674344914706
2016-09-19,-0.1143505680146413,-4.836053391076446,0.030084629656014772
2016-09-20,-0.11299645903503347,-4.772686167151475,0.029324359872319405
2016-09-21,-0.11172563331797944,-4.7153191971380926,0.02864371877021077
2016-09-22,-0.11113264155318947,-4.683896133717465,0.028273983263827462
2016-09-23,-0.10994920178961282,-4.629590430848734,0.027640175984902093
2016-09-26,-0.10875528311771365,-4.576310490112331,0.027024733475127904
2016-09-27,-0.10792072363050899,-4.539724957289665,0.026605810099993077
2016-09-28,-0.10760368433181375,-4.527098291734419,0.026461925547002996
2016-09-29,-0.10741844031553653,-4.520002960636195,0.026381229427574926
2016-09-30,-0.10749827096238662,-4.520981004887054,0.02639234612474506
2016-10-03,-0.10772659825921536,-4.530076233102386,0.026495827779006498
2016-10-04,-0.1076777886845964,-4.528143221708844,0.026473819232653906
2016-10-05,-0.10731769784729525,-4.51356066626091,0.026308058452668925
2016-10-06,-0.10648308808526363,-4.477206298638865,0.025896900693250235
2016-10-07,-0.1059974629596408,-4.454768291649707,0.025644620750178704
2016-10-10,-0.10622671476289822,-4.461952757471227,0.02572527497858823
2016-10-11,-0.1065636701417949,-4.474144920145826,0.025862413368670456
2016-10-13,-0.10681292457815142,-4.48528519847677,0.025988013381647024
2016-10-14,-0.10622875629586637,-4.460531186080923,0.025709306884099226
2016-10-17,-0.10589929753352498,-4.443379754052223,0.02551700981504912
2016-10-18,-0.10570254639007494,-4.4314699380957805,0.025383871649814038
2016-10-19,-0.10572761289881699,-4.430692671749156,0.025375193856780887
2016-10-20,-0.10579152662352617,-4.421721586708258,0.025275135155311546
2016-10-21,-0.10625321189231263,-4.433179419709909,0.02540296197521752
2016-10-24,-0.10730155526348695,-4.469383639216499,0.025808818173845616
2016-10-25,-0.10845994293386726,-4.507042698687603,0.02623412302922401
2016-10-26,-0.10914948616178367,-4.52510740771616,0.026439271540711906
2016-10-27,-0.10972187553071316,-4.540567353410357,0.026615422194949945
2016-10-28,-0.11019603688865831,-4.553955077440397,0.026768395612265294
2016-10-31,-0.11100985270941481,-4.581095924895971,0.027079751068334712
2016-11-01,-0.11184688679969834,-4.602727861162007,0.02732909038248088
2016-11-03,-0.11273779750270493,-4.626780184037212,0.02760755609922505
2016-11-04,-0.11381616867221395,-4.657495132500892,0.027965034592251747
2016-11-07,-0.11492536683044599,-4.687433813730411,0.028315499458220983
2016-11-08,-0.11610230539122446,-4.729131142033797,0.028806927846612318
2016-11-09,-0.1169440967723405,-4.753960984321506,0.029101391732645032
2016-11-10,-0.11768447391467832,-4.776137954093769,0.029365546132977927
2016-11-11,-0.11838908417587121,-4.795121521257629,0.029592524989419444
2016-11-14,-0.11893449084225596,-4.805958517945223,0.029722454498960826
2016-11-16,-0.12067322805952785,-4.85998716700356,0.030374078858348308
2016-11-17,-0.12209064705950748,-4.90538306399025,0.03092653129039802
2016-11-18,-0.12408347570945791,-4.975403233717641,0.031787467003347
2016-11-21,-0.1265641985772622,-5.075704921560014,0.033039253855969175
2016-11-22,-0.12910880362274238,-5.182013768014782,0.0343896450682204
2016-11-23,-0.13229526381029824,-5.312292270753346,0.036077360544400694
2016-11-24,-0.13472766592545438,-5.41435901682536,0.03742462859875695
2016-11-25,-0.13625594912517247,-5.4854562921202685,0.03837597964285466
2016-11-28,-0.13776923711448663,-5.545710739240342,0.03919046227726375
2016-11-29,-0.13903860483275454,-5.59307833726692,0.03983601351039823
2016-11-30,-0.14065733578361392,-5.658166158756651,0.04073058481410874
2016-12-01,-0.14203861164324294,-5.711558694430693,0.04147088023754364
2016-12-02,-0.14393116319108426,-5.790264036892561,0.042572700246154005
2016-12-05,-0.14499816693202983,-5.837727330638608,0.04324319995274928
2016-12-06,-0.14683373957685858,-5.917557222021816,0.04438112489172985
2016-12-07,-0.14803665152888987,-5.9729407400148435,0.04517804787179469
2016-12-08,-0.14992044249068892,-6.054466601170711,0.04636218480833998
2016-12-09,-0.15195892187277282,-6.141939334605915,0.04764721857998511
2016-12-12,-0.1542570162986512,-6.240038132086113,0.049106074072921446
2016-12-13,-0.15591063754629603,-6.316426990983306,0.050254929004752924
2016-12-14,-0.15750944436707712,-6.389433412167424,0.051363339796657415
2016-12-15,-0.15969166973811694,-6.4846700624102604,0.05282444049493917
2016-12-16,-0.16179705426772079,-6.571817273193169,0.054176354751428235
2016-12-19,-0.16385930077724814,-6.658023500614163,0.05552756013776383
2016-12-20,-0.1651363337940364,-6.704491778118849,0.05626159107299333
2016-12-21,-0.16622355535132066,-6.7440227440058225,0.05688915037018227
2016-12-22,-0.16702370017561405,-6.770691513002643,0.05731413011356057
2016-12-23,-0.16791682047663598,-6.800346716639114,0.05778821724495342
2016-12-26,-0.16845791107919544,-6.819805865580382,0.058100169205229535
2016-12-27,-0.16990317444101788,-6.875449896025812,0.058995974409325025
2016-12-28,-0.17104741580334448,-6.919178721438411,0.05970385925309518
2016-12-29,-0.17170627246793696,-6.939850989716907,0.060039692571440706
2017-01-02,-0.17269706882909241,-6.972288012331388,0.0605681844585757
2017-01-03,-0.1732036552825046,-6.983402807088166,0.0607497059474027
2017-01-04,-0.17343515919013974,-6.982108672259322,0.06072855949677114
2017-01-05,-0.1734232806938542,-6.972461063610656,0.060571008970385365
2017-01-06,-0.17325539394999212,-6.955937921107136,0.060301560969779566
2017-01-09,-0.17323823115996734,-6.943913508164376,0.060105780133619
2017-01-10,-0.17336199528675358,-6.939249315079859,0.06002990724713497
2017-01-11,-0.17326405253828608,-6.925432520128216,0.059805375542211325
2017-01-12,-0.1727223407847885,-6.89352398301516,0.05928814378824254
2017-01-13,-0.17239640551223867,-6.875601781062841,0.058998427205105175
2017-01-16,-0.17170767174407758,-6.837966472267585,0.0583919211576186
2017-01-17,-0.17091383578089162,-6.807973094092725,0.057910395016653626
2017-01-18,-0.1686275344043091,-6.7197086455336175,0.05650282288222752
2017-01-19,-0.1665491220050891,-6.640941692462993,0.055258727172935784
2017-01-20,-0.16391500999988823,-6.545651113785635,0.05376895006048965
2017-01-23,-0.16225284545718716,-6.490235642723487,0.05291035468301619
2017-01-24,-0.16013203148200134,-6.409145758801788,0.051664356585719884
2017-01-26,-0.15755620553130853,-6.3109941859587275,0.050172852459856365
2017-01-27,-0.15511488561921916,-6.214856812406305,0.048729818305098704
2017-01-30,-0.15340849633322595,-6.14490701600577,0.04769107791714622
2017-01-31,-0.15218589873875293,-6.091539112271454,0.04690497726655618
2017-02-01,-0.15086749486431206,-6.037417993530855,0.04611347567092772
2017-02-02,-0.14923455750236833,-5.972789056243563,0.04517585695317572
2017-02-03,-0.14781566562399134,-5.9106112505778325,0.04428160868537234
2017-02-06,-0.1469942761316883,-5.869556852472868,0.04369538140045803
2017-02-07,-0.1463999099978608,-5.836914875186355,0.04323168452344306
2017-02-08,-0.1455957770483452,-5.794080374384107,0.04262644475801436
2017-02-09,-0.14475391743895144,-5.75023447726344,0.04201074661758497
2017-02-10,-0.14307787473166356,-5.674005058763543,0.040949587193491954
2017-02-13,-0.14209386454346884,-5.6265467530602855,0.040294921227089775
2017-02-14,-0.1408345750394251,-5.570296277498242,0.039524950307059714
2017-02-15,-0.13952867168838656,-5.511065951551705,0.03872123662112725
2017-02-16,-0.13829214543454332,-5.45709954001363,0.03799527653742907
2017-02-17,-0.13772708426324765,-5.432358560013868,0.037664484125194964
2017-02-20,-0.13740331866890815,-5.4125524824414715,0.037400592730863935
2017-02-21,-0.13765811457766158,-5.419076963889094,0.03748743285737266
2017-02-22,-0.13710764053785005,-5.392264716785805,0.03713113352108355
2017-02-23,-0.13661681389000424,-5.366235148038083,0.03678667496869459
2017-02-24,-0.13618891541392258,-5.344589453360013,0.03650131260142364
2017-03-01,-0.1361221044372647,-5.340261922514277,0.03644437944944534
2017-03-02,-0.1359377142172394,-5.328155180919886,0.03628531204990548
2017-03-03,-0.13571927493731728,-5.313142141667631,0.03608848830215894
2017-03-06,-0.13599918498645108,-5.318818219901354,0.03616284690237204
2017-03-07,-0.13645135777878808,-5.330778752822555,0.03631975630757278
2017-03-08,-0.13678597405280526,-5.337837099536813,0.03641249561206883
2017-03-09,-0.13671357635857234,-5.329674154537544,0.036305252530286936
2017-03-10,-0.13652880928314734,-5.317135634286835,0.03614079736248488
2017-03-13,-0.13598660656538336,-5.294191540510767,0.035840721093231775
2017-03-14,-0.13535120020962868,-5.266527801092469,0.03548039734709352
2017-03-15,-0.13484500907789573,-5.24380664405032,0.0351856632100197
2017-03-16,-0.13364639028654535,-5.194381664549708,0.03454831822761373
2017-03-17,-0.13237669594538623,-5.142387177974706,0.03388345729482467
2017-03-20,-0.13102345483940464,-5.087661012536874,0.03318991645097513
2017-03-21,-0.13037569447985542,-5.057766890773843,0.032813788082449835
2017-03-22,-0.12973074492021291,-5.0288442099673,0.0324517158505917
2017-03-23,-0.12912588078878945,-5.000958100388441,0.0321043315797751
2017-03-24,-0.12810850943756935,-4.956927232556857,0.03155925864468856
2017-03-27,-0.12703749184418117,-4.909404363428676,0.030975686249934853
2017-03-28,-0.12555331558837673,-4.8512503661443285,0.03026827256753084
2017-03-29,-0.12407375173962587,-4.795080643343371,0.0295920353756417
2017-03-30,-0.12214393405559161,-4.716228012601895,0.028654444815225277
2017-03-31,-0.12050870331558883,-4.652668023988204,0.027908714683186675
2017-04-03,-0.11843817705536715,-4.56793052531401,0.026928513539965393
2017-04-04,-0.1162705279555151,-4.477118859664298,0.025895915374243184
2017-04-05,-0.11441818676557884,-4.402392755319808,0.025060171402013998
2017-04-06,-0.11251370665208081,-4.319037036037203,0.02414286208969718
2017-04-07,-0.11028637295738142,-4.227218977429988,0.02315078268370896
2017-04-10,-0.10792670071438415,-4.127091791193422,0.022090998902622783
2017-04-11,-0.10540421404326006,-4.022417196720622,0.02100787278758043
2017-04-12,-0.10299737613225929,-3.9167429555035063,0.019940283781125445
2017-04-13,-0.1009223238893861,-3.8294432254190887,0.0190780670022086
2017-04-17,-0.09967489933677463,-3.7831172227473244,0.018627818346694802
2017-04-18,-0.09745378541283309,-3.6911739149202036,0.017749251318763037
2017-04-19,-0.09480987811980261,-3.5885181047366608,0.016792072818623716
2017-04-20,-0.09249506007276737,-3.4949622394833844,0.01594169373426013
2017-04-24,-0.0906482221906938,-3.4243348757068226,0.015313660864483714
2017-04-25,-0.08863679437266458,-3.349680858118787,0.014662915952867284
2017-04-26,-0.08571513362295466,-3.23633868981612,0.013700779422334497
2017-04-27,-0.08341637712890104,-3.1452355785343595,0.012950129443398906
2017-04-28,-0.08209618591727058,-3.0949158812293565,0.012544229909297488
2017-05-02,-0.08069434056858515,-3.0413010684791693,0.0121185956118115
2017-05-03,-0.07921506663100261,-2.985169531237022,0.011680568716940898
2017-05-04,-0.0781530543611401,-2.946376670805357,0.011382391778618106
2017-05-05,-0.07673909006095875,-2.892368492627208,0.010973466473121918
2017-05-08,-0.0750158501025589,-2.8259075417240207,0.01048018732421141
2017-05-09,-0.0736274323466923,-2.771842068269535,0.010087014358306168
2017-05-10,-0.07163990877348508,-2.6980878884219357,0.009562422932855141
2017-05-11,-0.06991515842678546,-2.6343020439675513,0.009119709027938017
2017-05-12,-0.068767371103373,-2.5912222588298546,0.008826482718342077
2017-05-15,-0.06822647272814747,-2.5729069913528164,0.008703231164413294
2017-05-16,-0.06744848722597907,-2.5459930172419463,0.008523646527031636
2017-05-17,-0.06759415219280525,-2.5523169996639576,0.00856567966934585
2017-05-18,-0.06652661364787736,-2.5127601291905086,0.008304416031055695
2017-05-19,-0.06701546382983065,-2.534370950431049,0.008446661672967148
2017-05-22,-0.0674321722107504,-2.55350422303363,0.00857358192600266
2017-05-23,-0.06732286941051595,-2.5534454743412867,0.008573190806398956
2017-05-24,-0.06684156534184713,-2.5393228556932312,0.008479421609293603
