date,factor,horizon_days,training_window,rebalance_every,alpha,beta,tstat,r2,factor_z_current,predicted_change_bp,signal_strength,desired_position_raw,desired_position,train_target_std_bp,vol_scalar
2020-05-15,inflation_expectations_gap,21,756,5,0.12035437942085069,-0.06357139097716794,-0.8483205362209123,0.013222085390767302,0.6888736741165953,7.656172174970644,0.13848411377990244,0.0,0.0,55.285562841806254,0.16604634082637926
2020-05-22,inflation_expectations_gap,21,756,5,0.12517629892848298,-0.06260393531393854,-0.8334418104772096,0.012658636770978893,-0.33674078477637687,14.625759723618817,0.26285138490319027,0.0,0.0,55.642696077121954,0.1639128795582664
2020-05-29,inflation_expectations_gap,21,756,5,0.12145069428151149,-0.06157918433897305,-0.8195138948893835,0.012170468154896086,0.1336488984329458,11.322070412820844,0.20283624475912057,0.0,0.0,55.81877354447396,0.1617141222753804
2020-06-05,inflation_expectations_gap,21,756,5,0.1162457759740381,-0.057873710782345766,-0.7714687228030226,0.010690579071285566,0.23248481043303063,10.27910172937484,0.18364302992826528,0.0,0.0,55.97327452825227,0.16207681458707093
2020-06-15,inflation_expectations_gap,21,756,5,0.10506063141497926,-0.05557919308765233,-0.7409283435399583,0.009543046638681218,2.693844457792294,-4.466106985276075,-0.07849832831905261,0.0,0.0,56.894294195970666,0.16243240861847436
2020-06-22,inflation_expectations_gap,21,756,5,0.09485854095454815,-0.060685454732218244,-0.8057029267457925,0.011120948789374308,1.1944796436251928,2.237100061277533,0.038875117937023584,0.0,0.0,57.54580770408367,0.17586261537404396
2020-06-29,inflation_expectations_gap,21,756,5,0.0902568320285147,-0.059273537081679664,-0.7849539562549018,0.010616078730945722,2.9707032767092003,-8.582725880217538,-0.14919231857424933,0.0,0.0,57.5279341606728,0.20903803859238893
2020-07-06,inflation_expectations_gap,21,756,5,0.08404740787850831,-0.05914399157968124,-0.7810413202604245,0.01056678358661578,1.8177699469633133,-2.3462762558487507,-0.04077931447093346,0.0,0.0,57.53594159904579,0.2353560601415959
2020-07-13,inflation_expectations_gap,21,756,5,0.07789287738914472,-0.06077277005239767,-0.7987742308067424,0.011090536927913508,1.2835583103768835,-0.01125166562337132,-0.00019497730862382692,0.0,0.0,57.70756455090552,0.24002007901530228
2020-07-20,inflation_expectations_gap,21,756,5,0.07147241599182015,-0.06965166035164455,-0.9119989286115822,0.014396593571442073,1.739187908385489,-4.966490949073303,-0.08555552230319445,0.0,0.0,58.04991677185828,0.24267013595753678
2020-07-27,inflation_expectations_gap,21,756,5,0.06471934924314068,-0.07621633248542856,-0.9861622701756159,0.016980816381051755,1.3589291422971022,-3.8853246090313514,-0.06642912699153736,0.0,0.0,58.48826839958798,0.2755000507115335
2020-08-03,inflation_expectations_gap,21,756,5,0.05965190932306643,-0.08096501692746243,-1.0443359607915845,0.019120190016376548,4.303559885361808,-28.878588964360063,-0.4932018084142391,-0.4932018084142391,-0.1738155850121278,58.55329090785693,0.35242284607792934
2020-08-10,inflation_expectations_gap,21,756,5,0.06085443922118619,-0.07786017121796343,-1.0140534893776916,0.01762575630902541,0.5736564705561426,1.6189448203392334,0.027605179337602342,0.027605179337602342,0.011939805146012257,58.64641560701585,0.43252047016222334
2020-08-17,inflation_expectations_gap,21,756,5,0.06672521027795447,-0.07244173493326221,-0.9434258314031853,0.01500350372571757,1.9256337806727342,-7.277104164007531,-0.12304560155292796,0.0,0.0,59.141522103716085,0.4307992987150641
