date,fwd_1y1y,fwd_5y5y,spread_5y5y_minus_1y1y,ipca_mom,ipca_12m,ipca_3m_saar,release_date_x,ibc_br_sa_level,release_date_y,available_date,focus_ipca_12m,focus_ipca_12m_chg_5d,focus_ipca_12m_chg_21d,inflation_expectations_gap,inflation_persistence_gap,spread_chg_5d,spread_chg_21d,ibc_br_sa_3m_change
2019-03-07,7.228768789916584,9.983755893968205,2.7549871040516205,0.32,3.7765157688874673,1.0420151274397993,2019-02-10,97.45533,2019-02-15,2019-03-07,4.06,-0.22000000000000064,-0.23000000000000043,0.2834842311125323,3.0179848725602003,0.035473239990246874,0.03882284945495629,0.0
2019-03-08,7.141579645749574,9.892406267829124,2.7508266220795496,0.32,3.7765157688874673,1.0420151274397993,2019-02-10,97.45533,2019-02-15,2019-03-08,4.36,-0.08000000000000007,0.07000000000000028,0.583484231112533,3.317984872560201,-0.06371322970273319,-0.06169018083739175,0.0
2019-03-11,7.074576926755416,9.728515128618652,2.6539382018632374,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,97.45533,2019-02-15,2019-03-11,4.37,0.13999999999999968,0.009999999999999787,0.4796941918922588,0.7108223339877968,-0.08804018400427882,-0.31689289865175496,0.0
2019-03-12,7.005883387301015,9.667323444883724,2.661440057582709,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,97.45533,2019-02-15,2019-03-12,4.07,0.0900000000000003,-0.21999999999999975,0.179694191892259,0.410822333987797,-0.11848602523518803,-0.14529910328757722,0.0
2019-03-13,6.950085626449898,9.685251264559902,2.735165638110004,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,97.45533,2019-02-15,2019-03-13,4.04,0.04999999999999982,0.10999999999999988,0.14969419189225874,0.38082233398779675,-0.06337041626582929,-0.018027629735152484,0.0
2019-03-14,6.950085626449898,9.685251264559902,2.735165638110004,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,97.45533,2019-02-15,2019-03-14,4.16,0.10000000000000053,0.16000000000000014,0.26969419189225885,0.5008223339877969,-0.01982146594161671,0.02071163838397405,0.0
2019-03-15,6.945310793488368,9.653894663736365,2.7085838702479945,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-15,4.44,0.08000000000000007,0.39000000000000057,0.5496941918922591,0.7808223339877971,-0.042242751831555125,0.0006235973654131755,-0.7406200000000069
2019-03-18,6.900775029522976,9.650784187939742,2.7500091584167654,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-18,4.0,-0.3700000000000001,-0.23000000000000043,0.10969419189225871,0.3408223339877967,0.09607095655352804,-0.10279339309948732,-0.7406200000000069
2019-03-19,6.866429508051364,9.589422698151685,2.7229931901003197,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-19,4.01,-0.0600000000000005,-0.25,0.1196941918922585,0.3508223339877965,0.06155313251761063,-0.14135709237537109,-0.7406200000000069
2019-03-20,6.788830002510915,9.467906309058982,2.679076306548067,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-20,4.68,0.6399999999999997,0.7399999999999998,0.7896941918922584,1.0208223339877964,-0.05608933156193663,-0.14406379984941342,0.0
2019-03-21,6.813922938100436,9.597347184862247,2.783424246761811,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-21,4.01,-0.15000000000000036,0.019999999999999574,0.1196941918922585,0.3508223339877965,0.04825860865180731,-0.10171417230522373,0.0
2019-03-22,7.12792568433207,9.945876784564245,2.8179511002321744,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-22,4.28,-0.16000000000000014,0.29000000000000004,0.38969419189225896,0.620822333987797,0.10936722998417991,0.06939029378187866,0.0
2019-03-25,7.037638482520703,9.849874481587053,2.812235999066348,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-25,4.01,0.009999999999999787,-0.5800000000000001,0.1196941918922585,0.3508223339877965,0.062226840649582726,-0.04366183596895645,0.0
2019-03-26,7.074320640841214,9.923144624519264,2.8488239836780496,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-26,3.95,-0.05999999999999961,-0.08000000000000007,0.059694191892258885,0.2908223339877969,0.12583079357772986,0.06784851711700757,0.0
2019-03-27,7.320006063239237,10.15911979136883,2.8391137281295933,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-27,4.04,-0.6399999999999997,-0.2400000000000002,0.14969419189225874,0.38082233398779675,0.16003742158152612,0.051735640022542384,0.0
2019-03-28,7.135096160254295,9.781640805638949,2.646544645384652,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-28,3.91,-0.09999999999999964,-0.14999999999999947,0.01969419189225885,0.25082233398779685,-0.13687960137715915,-0.16518244022931583,0.0
2019-03-29,7.219329237558436,9.720303653140691,2.500974415582257,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-03-29,4.17,-0.11000000000000032,-0.11000000000000032,0.27969419189225864,0.5108223339877966,-0.3169766846499176,-0.21853944847911677,0.0
2019-04-01,7.035742630267827,9.610138805195456,2.574396174927629,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-04-01,4.13,0.1200000000000001,-0.3100000000000005,0.2396941918922586,0.4708223339877966,-0.23783982413871918,-0.24014367685465388,0.0
2019-04-02,7.026609194125455,9.689444024253424,2.662834830127969,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-04-02,4.68,0.7299999999999995,0.4499999999999993,0.7896941918922584,1.0208223339877964,-0.1859891535500804,-0.07914355573954701,0.0
2019-04-03,7.084441734990188,9.827738153199284,2.7432964182090966,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-04-03,4.14,0.09999999999999964,0.1599999999999997,0.2496941918922584,0.4808223339877964,-0.09581730992049664,-0.03662966460880046,0.0
2019-04-04,7.0971297737380645,9.74652970571903,2.649399931980966,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-04-04,4.0,0.08999999999999986,0.009999999999999787,0.10969419189225871,0.3408223339877967,0.002855286596314066,-0.14913612239486707,0.0
2019-04-05,7.055066376007324,9.73556812197376,2.680501745966436,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-04-05,4.16,-0.009999999999999787,0.10000000000000053,0.26969419189225885,0.5008223339877969,0.17952733038417934,-0.0744853580851843,0.0
2019-04-08,7.101110574321967,9.85056995489073,2.749459380568763,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-04-08,4.26,0.1299999999999999,-0.10000000000000053,0.3696941918922585,0.6008223339877965,0.1750632056411341,-0.0013672415107865987,0.0
2019-04-09,7.165529156211248,9.858553928413748,2.6930247722025005,0.43,3.8903058081077413,3.6591776660122033,2019-03-10,96.71471,2019-03-15,2019-04-09,4.06,-0.6200000000000001,-0.3100000000000005,0.16969419189225832,0.4008223339877963,0.030189942074531295,0.039086570339263105,0.0
2019-04-10,7.107120991134441,9.689492983335768,2.582371992201326,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.71471,2019-03-15,2019-04-10,4.22,0.08000000000000007,0.14999999999999947,-0.35536527292294906,-1.9456844441224659,-0.16092442600777046,-0.07906806538138289,0.0
2019-04-11,7.221444014625833,9.738216062168137,2.516772047542304,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.71471,2019-03-15,2019-04-11,3.96,-0.040000000000000036,-0.08000000000000007,-0.6153652729229488,-2.2056844441224657,-0.13262788443866214,-0.2183935905676999,0.0
2019-04-12,7.235507044353362,9.837541532093418,2.602034487740056,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.71471,2019-03-15,2019-04-12,3.96,-0.20000000000000018,-0.20000000000000018,-0.6153652729229488,-2.2056844441224657,-0.07846725822638012,-0.13313115036994772,0.0
2019-04-15,7.192976621859293,9.73385475716042,2.540878135301128,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-15,4.4,0.14000000000000057,-0.040000000000000036,-0.17536527292294846,-1.7656844441224653,-0.20858124526763522,-0.1677057349468667,-0.5631800000000027
2019-04-16,7.191257053588496,9.76272327552734,2.571466221938845,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-16,4.2,0.14000000000000057,0.20000000000000018,-0.37536527292294863,-1.9656844441224655,-0.12155855026365536,-0.1785429364779203,-0.5631800000000027
2019-04-17,7.264410823648637,9.864696506710668,2.600285683062032,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-17,3.7,-0.5199999999999996,-0.3099999999999996,-0.8753652729229486,-2.4656844441224655,0.0179136908607056,-0.12270750703828792,-0.5631800000000027
2019-04-18,7.121131915202805,9.82347240682082,2.702340491618016,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-18,4.14,0.17999999999999972,-0.54,-0.43536527292294913,-2.025684444122466,0.18556844407571216,0.023264185069948873,0.0
2019-04-22,7.099548592614169,9.837002497918393,2.737453905304222,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-19,3.72,-0.23999999999999977,-0.2899999999999996,-0.8553652729229486,-2.4456844441224654,0.1354194175641661,-0.04597034145758894,0.0
2019-04-23,7.032465683526068,9.695816223957188,2.66335054043112,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-23,4.13,-0.27000000000000046,-0.15000000000000036,-0.4453652729229489,-2.0356844441224657,0.12247240512999236,-0.15460055980105425,0.0
2019-04-24,7.135534508839858,9.80363435423679,2.668099845396932,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-24,4.25,0.04999999999999982,0.2400000000000002,-0.3253652729229488,-1.9156844441224656,0.09663362345808668,-0.14413615366941634,0.0
2019-04-25,7.22008422462701,9.842500180425471,2.6224159557984628,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-25,3.72,0.020000000000000018,-0.22999999999999998,-0.8553652729229486,-2.4456844441224654,0.022130272736430978,-0.2264080278795868,0.0
2019-04-26,7.23514445586102,9.820894719448114,2.5857502635870944,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-26,3.61,-0.5299999999999998,-0.43000000000000016,-0.9653652729229489,-2.5556844441224658,-0.11659022803092167,-0.2533634645424989,0.0
2019-04-29,7.307367157795674,9.806237384587702,2.498870226792027,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-29,4.22,0.49999999999999956,0.3099999999999996,-0.35536527292294906,-1.9456844441224659,-0.23858367851219509,-0.14767441859262487,0.0
2019-04-30,7.281562130084662,9.76463704234427,2.4830749122596085,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-04-30,4.14,0.009999999999999787,-0.03000000000000025,-0.43536527292294913,-2.025684444122466,-0.18027562817151166,-0.017899503322648336,0.0
2019-05-02,7.317390132084145,9.751585261692576,2.4341951296084305,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-05-01,4.38,0.1299999999999999,0.25,-0.19536527292294892,-1.7856844441224657,-0.23390471578850125,-0.14020104531919841,0.0
2019-05-03,7.199964822439631,9.710586429820832,2.5106216073812018,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-05-03,4.14,0.4199999999999995,-0.54,-0.43536527292294913,-2.025684444122466,-0.11179434841726099,-0.1522132227467674,0.0
2019-05-06,7.2186409964402065,9.675922087535849,2.457281091095642,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-05-06,4.1,0.48999999999999977,-0.040000000000000036,-0.47536527292294917,-2.065684444122466,-0.12846917249145218,-0.28601532711345445,0.0
2019-05-07,7.2113961166405,9.684775750011765,2.4733796333712643,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-05-07,4.1,-0.1200000000000001,0.09999999999999964,-0.47536527292294917,-2.065684444122466,-0.025490593420762764,-0.1760202986097017,0.0
2019-05-08,7.136920166146377,9.59363459395608,2.456714427809702,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-05-08,4.7,0.5600000000000005,0.54,0.12463472707705137,-1.4656844441224655,-0.026360484449906352,-0.22378731815673403,0.0
2019-05-09,7.051100096746299,9.603075834124477,2.551975737378176,0.75,4.575365272922949,6.165684444122466,2019-04-10,96.15153,2019-04-15,2019-05-09,4.2,-0.17999999999999972,-0.05999999999999961,-0.37536527292294863,-1.9656844441224655,0.11778060776974542,-0.1974836431905871,0.0
2019-05-10,6.967516976913357,9.570934090475667,2.603417113562312,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.15153,2019-04-15,2019-05-10,4.22,0.08000000000000007,0.16000000000000014,-0.7205755886834826,-3.0079172546914297,0.0927955061811101,-0.0896076586401886,0.0
2019-05-13,7.034568555290011,9.64951491483259,2.6149463595425795,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.15153,2019-04-15,2019-05-13,4.23,0.13000000000000078,0.010000000000000675,-0.7105755886834819,-2.997917254691429,0.1576652684469373,0.032574367341253296,0.0
2019-05-14,6.952075879394304,9.63624483564638,2.6841689562520763,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.15153,2019-04-15,2019-05-14,4.13,0.03000000000000025,0.16999999999999993,-0.8105755886834825,-3.0979172546914295,0.21078932288081198,0.16739690870977242,0.0
2019-05-15,6.918614345698471,9.718457024726623,2.7998426790281528,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-15,4.13,-0.5700000000000003,0.16999999999999993,-0.8105755886834825,-3.0979172546914295,0.3431282512184506,0.19780819128809668,0.08810000000001139
2019-05-16,7.066351154222228,9.8341938787452,2.767842724522972,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-16,3.94,-0.26000000000000023,-0.4600000000000004,-1.0005755886834824,-3.2879172546914295,0.21586698714479624,0.22696458922184437,0.08810000000001139
2019-05-17,7.277483126008155,10.0595890198373,2.7821058938291454,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-17,4.25,0.03000000000000025,0.04999999999999982,-0.6905755886834823,-2.9779172546914294,0.17868878026683355,0.2106396718903003,0.08810000000001139
2019-05-20,7.129059368251078,9.913557756363067,2.784498388111989,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-20,4.18,-0.05000000000000071,0.47999999999999954,-0.7605755886834826,-3.0479172546914297,0.16955202856940943,0.18421270504995713,0.0
2019-05-21,6.987640319864852,9.717100981266125,2.729460661401273,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-21,3.98,-0.1499999999999999,-0.1599999999999997,-0.9605755886834824,-3.2479172546914294,0.04529170514919656,0.02712016978325682,0.0
2019-05-22,6.930792008217068,9.711360257417368,2.7805682492003,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-22,3.93,-0.19999999999999973,0.20999999999999996,-1.0105755886834822,-3.2979172546914293,-0.019274429827852657,0.043114343896077933,0.0
2019-05-23,6.883972670976379,9.715047412266989,2.831074741290608,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-23,4.0,0.06000000000000005,-0.1299999999999999,-0.9405755886834823,-3.2279172546914294,0.0632320167676359,0.16772420085948792,0.0
2019-05-24,6.857633734831636,9.729992352061734,2.872358617230097,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-24,3.74,-0.5099999999999998,-0.5099999999999998,-1.2005755886834821,-3.487917254691429,0.09025272340095158,0.2042587718331652,0.0
2019-05-27,6.831387947934697,9.6496128820583,2.8182249341236023,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-27,4.2,0.020000000000000462,0.48,-0.7405755886834822,-3.0279172546914292,0.0337265460116134,0.19580897832513955,0.0
2019-05-28,6.65727158825371,9.548228368205368,2.890956779951658,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-28,3.68,-0.2999999999999998,0.07000000000000028,-1.2605755886834822,-3.5479172546914293,0.16149611855038515,0.30520651636456364,0.0
2019-05-29,6.610255626599537,9.293738126837914,2.6834825002383766,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-29,4.32,0.3900000000000001,0.10000000000000053,-0.6205755886834821,-2.907917254691429,-0.09708574896192346,0.18461227344634956,0.0
2019-05-30,6.57021550448722,9.2627155516519,2.692500047164681,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-30,3.7,-0.2999999999999998,-0.4399999999999995,-1.2405755886834822,-3.5279172546914292,-0.13857469412592716,0.20942513490507242,0.0
2019-05-31,6.475914848323172,9.282336975786375,2.806422127463203,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-05-31,4.18,0.4399999999999995,-0.20000000000000018,-0.7605755886834826,-3.0479172546914297,-0.06593648976689392,0.37222699785477253,0.0
2019-06-03,6.466996121278257,9.098941438800567,2.63194531752231,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-06-03,4.18,-0.020000000000000462,0.040000000000000036,-0.7605755886834826,-3.0479172546914297,-0.1862796166012921,0.12132371014110843,0.0
2019-06-04,6.389492381121498,8.906960404040865,2.517468022919367,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-06-04,4.15,0.4700000000000002,0.05000000000000071,-0.790575588683482,-3.077917254691429,-0.3734887570322911,0.0601869318237247,0.0
2019-06-05,6.510275516398134,9.086569832402237,2.5762943160041027,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-06-05,3.66,-0.6600000000000001,-0.4399999999999995,-1.2805755886834822,-3.5679172546914293,-0.1071881842342739,0.10291468263283843,0.0
2019-06-06,6.39171935770062,8.966051116454432,2.574331758753812,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-06-06,3.57,-0.13000000000000034,-1.1300000000000003,-1.3705755886834825,-3.6579172546914296,-0.1181682884108688,0.11761733094410998,0.0
2019-06-07,6.222976337840724,8.902904638652686,2.679928300811961,0.57,4.940575588683482,7.227917254691429,2019-05-10,96.23963,2019-05-15,2019-06-07,3.97,-0.20999999999999952,-0.22999999999999998,-0.9705755886834821,-3.2579172546914292,-0.1264938266512421,0.12795256343378503,0.0
2019-06-10,6.174522200970012,8.923484324757357,2.7489621237873454,0.13,4.658364877439025,5.95242092458228,2019-06-10,96.23963,2019-05-15,2019-06-10,4.16,-0.019999999999999574,-0.05999999999999961,-0.498364877439025,-1.79242092458228,0.11701680626503519,0.14554501022503352,0.0
2019-06-11,6.076387337936207,8.641035466212621,2.5646481282764144,0.13,4.658364877439025,5.95242092458228,2019-06-10,96.23963,2019-05-15,2019-06-11,3.82,-0.3300000000000005,-0.4100000000000006,-0.8383648774390253,-2.1324209245822803,0.04718010535704753,-0.05029823126616506,0.0
2019-06-12,6.127472701542702,8.658495846083113,2.531023144540411,0.13,4.658364877439025,5.95242092458228,2019-06-10,96.23963,2019-05-15,2019-06-12,3.82,0.1599999999999997,-0.31000000000000005,-0.8383648774390253,-2.1324209245822803,-0.04527117146369175,-0.1531458117116653,0.0
2019-06-13,6.011191869126797,8.58933026703883,2.578138397912033,0.13,4.658364877439025,5.95242092458228,2019-06-10,96.23963,2019-05-15,2019-06-13,4.09,0.52,-0.040000000000000036,-0.5683648774390253,-1.8624209245822803,0.0038066391582209924,-0.22170428111611962,0.0
2019-06-14,5.963434270140744,8.664046519086032,2.700612248945288,0.13,4.658364877439025,5.95242092458228,2019-06-10,96.23963,2019-05-15,2019-06-14,4.18,0.20999999999999952,0.23999999999999977,-0.47836487743902545,-1.7724209245822804,0.020683948133326968,-0.06723047557768425,0.0
2019-06-17,5.963434270140744,8.664046519086032,2.700612248945288,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-17,3.92,-0.2400000000000002,-0.33000000000000007,-0.7383648774390252,-2.03242092458228,-0.04834987484205744,-0.08149364488385746,1.3042799999999914
2019-06-18,5.938511373764355,8.562502501643232,2.623991127878877,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-18,3.47,-0.34999999999999964,-0.7099999999999995,-1.188364877439025,-2.48242092458228,0.05934299960246259,-0.1605072602331119,1.3042799999999914
2019-06-19,5.956330687204647,8.443898137455008,2.487567450250361,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-19,4.31,0.48999999999999977,0.3299999999999996,-0.34836487743902556,-1.6424209245822805,-0.04345569429005014,-0.241893211150912,1.3042799999999914
2019-06-21,5.76143587363267,8.262610631898593,2.5011747582659227,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-20,3.6,-0.48999999999999977,-0.33000000000000007,-1.058364877439025,-2.35242092458228,-0.07696363964611042,-0.2793934909343774,0.0
2019-06-24,5.79657958747013,8.28002963090897,2.4834500434388405,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-24,4.29,0.11000000000000032,0.29000000000000004,-0.36836487743902513,-1.66242092458228,-0.2171622055064475,-0.34762469785176764,0.0
2019-06-25,5.942177849535946,8.288587846092877,2.346409996556932,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-25,3.7,-0.21999999999999975,-0.040000000000000036,-0.958364877439025,-2.25242092458228,-0.3542022523883559,-0.525948620673165,0.0
2019-06-26,5.944385365324267,8.197303687433832,2.252918322109565,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-26,4.23,0.7600000000000002,0.03000000000000025,-0.42836487743902474,-1.7224209245822797,-0.371072805769312,-0.5653066120140373,0.0
2019-06-27,5.866594357743948,8.2167181897997,2.350123832055752,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-27,3.66,-0.6499999999999995,-0.020000000000000018,-0.998364877439025,-2.29242092458228,-0.13744361819460904,-0.5408329478959062,0.0
2019-06-28,5.783735386398026,8.050416251605451,2.2666808652074257,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-06-28,3.61,0.009999999999999787,-0.7100000000000004,-1.0483648774390253,-2.3424209245822802,-0.234493893058497,-0.4168016350309509,0.0
2019-07-01,5.720441116505404,7.941252606247873,2.220811489742469,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-07-01,3.69,-0.6000000000000001,-0.010000000000000231,-0.9683648774390252,-2.26242092458228,-0.26263855369637135,-0.47168855742221183,0.0
2019-07-02,5.757681423543737,7.955459103229123,2.1977776796853865,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-07-02,3.55,-0.15000000000000036,-0.6299999999999999,-1.1083648774390253,-2.4024209245822803,-0.14863231687154554,-0.6086444477778166,0.0
2019-07-03,5.693260352025797,7.906676999963813,2.213416647938016,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-07-03,4.25,0.019999999999999574,0.07000000000000028,-0.40836487743902516,-1.7024209245822801,-0.03950167417154882,-0.418528669584294,0.0
2019-07-04,5.634613782704201,7.940510595235306,2.305896812531105,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-07-04,3.65,-0.010000000000000231,-0.5000000000000004,-1.0083648774390253,-2.30242092458228,-0.04422701952464703,-0.2115712103882621,0.0
2019-07-05,5.585968676305453,8.064123372323252,2.478154696017799,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-07-05,4.28,0.6700000000000004,0.6200000000000001,-0.3783648774390249,-1.6724209245822799,0.2114738308103732,-0.09813961998630383,0.0
2019-07-08,5.549924619762758,7.960725531527313,2.4108009117645546,0.13,4.658364877439025,5.95242092458228,2019-06-10,97.54391,2019-06-15,2019-07-08,3.78,0.08999999999999986,0.20999999999999996,-0.8783648774390254,-2.1724209245822803,0.18998942202208546,-0.16353084698925757,0.0
2019-07-10,5.514955409976086,7.906310640340597,2.391355230364512,0.01,3.366413898801901,2.8737033502594267,2019-07-10,97.54391,2019-06-15,2019-07-10,3.5,-0.75,-0.6600000000000001,0.133586101198099,0.6262966497405733,0.1935775506791253,-0.2885730704474492,0.0
2019-07-11,5.547405316452547,7.837314734880607,2.28990941842806,0.01,3.366413898801901,2.8737033502594267,2019-07-10,97.54391,2019-06-15,2019-07-11,4.16,0.5100000000000002,0.3400000000000003,0.7935861011980991,1.2862966497405735,0.07649277049004377,-0.45905270535928544,0.0
2019-07-12,5.552926464137631,7.926694024622005,2.3737675604843744,0.01,3.366413898801901,2.8737033502594267,2019-07-10,97.54391,2019-06-15,2019-07-12,4.17,-0.11000000000000032,0.3500000000000001,0.8035861011980989,1.2962966497405732,0.06787074795326964,-0.19088056779204,0.0
2019-07-15,5.5132776412675,7.935080913144565,2.421803271877065,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-15,3.62,-0.1599999999999997,-0.46999999999999975,0.2535861011980991,0.7462966497405734,-0.05635142414073391,-0.10921987266334598,-0.5821699999999908
2019-07-16,5.525533988826092,8.022823450156125,2.4972894613300323,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-16,3.66,0.16999999999999993,-0.5199999999999996,0.29358610119809914,0.7862966497405735,0.08648854956547769,-0.08084893658200087,-0.5821699999999908
2019-07-17,5.539803571752588,8.031740010364373,2.491936438611785,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-17,3.63,0.1299999999999999,-0.29000000000000004,0.2635861011980989,0.7562966497405732,0.10058120824727323,-0.2086758103335029,-0.5821699999999908
2019-07-18,5.488565425187275,7.980502903526543,2.491937478339268,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-18,3.62,-0.54,0.1499999999999999,0.2535861011980991,0.7462966497405734,0.20202805991120787,-0.20867477060602013,0.0
2019-07-19,5.494860711963101,7.989900857313326,2.4950401453502247,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-19,3.92,-0.25,-0.3899999999999997,0.5535861011980989,1.0462966497405732,0.12127258486585024,-0.12895098252865234,0.0
2019-07-22,5.47363885128469,8.00632192553592,2.5326830742512296,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-22,3.68,0.06000000000000005,0.08000000000000007,0.31358610119809915,0.8062966497405735,0.11087980237416462,0.04511562400086877,0.0
2019-07-23,5.385586259788799,7.894419396301044,2.508833136512245,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-23,4.16,0.5,-0.1299999999999999,0.7935861011980991,1.2862966497405735,0.011543675182212887,0.007658378246322428,0.0
2019-07-24,5.385717786178423,7.852970411437288,2.4672526252588645,0.01,3.366413898801901,2.8737033502594267,2019-07-10,96.96174,2019-07-15,2019-07-24,3.65,0.020000000000000018,-0.050000000000000266,0.2835861011980989,0.7762966497405732,-0.02468381335292058,-0.016197418179975998,0.0
